No.,Longitude,Latitude,DateTime,Serving RSRP_All Logs,Serving RSRQ_All Logs,Serving RSSI_All Logs,Serving PCC SINR_All Logs,Serving DL EARFCN_All Logs,PCC PHY Throughput DL_All Logs,PDCP Throughput DL_All Logs
1273,3.35653494,6.61434174,2017-04-01 13:04:02.500,-87.8,-8.21,-65.41,13.28,1876.0,11762.07,8281.4
1274,3.35652667,6.61435167,2017-04-01 13:04:03.500,-82.59,-8.06,-60.48,17.29,1876.0,9979.39,11103.57
1275,3.35649752,6.61438583,2017-04-01 13:04:04.500,-84.44,-7.99,-62.41,16.35,1876.0,13057.5,10092.35
1276,3.3564657,6.61442277,2017-04-01 13:04:05.500,-87.9,-8.39,-65.02,13.7,1876.0,9891.38,8659.73
1277,3.35644165,6.6144493,2017-04-01 13:04:06.500,-90.32,-8.21,-67.58,11.9,1876.0,9473.43,5815.7
1278,3.35641863,6.61447504,2017-04-01 13:04:07.500,-91.27,-8.63,-68.39,11.58,1876.0,7143.44,4621.76
1279,3.35641,6.614485,2017-04-01 13:04:08.500,-90.36,-8.46,-67.58,11.55,1876.0,8472.91,7925.36
1280,3.35638498,6.61451302,2017-04-01 13:04:09.500,-91.0,-8.48,-68.42,11.23,1876.0,9220.57,7111.66
1281,3.35635706,6.61454388,2017-04-01 13:04:10.500,-92.7,-8.56,-70.03,9.78,1876.0,6948.16,5705.46
1282,3.35634116,6.61456266,2017-04-01 13:04:11.500,-94.5,-8.73,-71.65,7.14,1876.0,5726.0,4161.9
1283,3.35632499,6.61458464,2017-04-01 13:04:12.500,-96.78,-8.29,-74.27,5.71,1876.0,4362.06,3481.69
1284,3.35631667,6.61459667,2017-04-01 13:04:13.500,-96.45,-8.51,-73.61,6.26,1876.0,4013.65,3295.3
1285,3.35630523,6.61461382,2017-04-01 13:04:14.500,-95.41,-9.45,-71.74,3.55,1876.0,3859.87,2791.64
1286,3.35628565,6.61464538,2017-04-01 13:04:15.500,-96.5,-9.08,-73.15,5.9,1876.0,3710.41,3438.9
1287,3.35627675,6.6146648,2017-04-01 13:04:16.500,-94.76,-8.49,-71.85,6.93,1876.0,5020.79,2953.88
1288,3.35627074,6.61468111,2017-04-01 13:04:17.500,-96.8,-8.61,-73.78,6.75,1876.0,4421.51,3890.56
1289,3.35626833,6.61468833,2017-04-01 13:04:18.500,-96.46,-8.86,-73.46,6.04,1876.0,5221.44,4607.91
1290,3.35626632,6.61469571,2017-04-01 13:04:19.500,-95.66,-8.88,-72.63,5.53,1876.0,5300.29,4378.38
1291,3.35626266,6.61470936,2017-04-01 13:04:20.500,-94.45,-8.04,-72.07,7.14,1876.0,4936.67,4315.33
1292,3.35626167,6.61471564,2017-04-01 13:04:21.500,-95.67,-7.97,-73.52,6.96,1876.0,5068.95,4350.42
1293,3.35626223,6.61472393,2017-04-01 13:04:22.500,-90.31,-8.33,-67.85,10.44,1876.0,6271.61,5740.73
1294,3.35626333,6.61473167,2017-04-01 13:04:23.500,-90.14,-8.83,-67.16,8.44,1876.0,7582.23,6443.71
1295,3.35626692,6.61474038,2017-04-01 13:04:24.500,-89.36,-8.87,-66.27,12.45,1876.0,7705.37,6861.78
1296,3.35627917,6.61476464,2017-04-01 13:04:25.500,-90.42,-9.01,-67.27,10.36,1876.0,9885.19,8115.69
1297,3.35629711,6.61478323,2017-04-01 13:04:26.500,-89.38,-8.46,-66.71,12.97,1876.0,9040.84,7940.79
1298,3.35631927,6.61480285,2017-04-01 13:04:27.500,-89.65,-8.18,-66.82,11.91,1876.0,9689.84,7855.55
1299,3.35634471,6.61482365,2017-04-01 13:04:28.500,-91.53,-8.42,-69.07,8.7,1876.0,6384.22,5194.67
1300,3.35637509,6.6148484,2017-04-01 13:04:29.500,-93.73,-9.63,-69.91,7.33,1876.0,8893.63,6771.6
1301,3.35641146,6.61487616,2017-04-01 13:04:30.500,-90.59,-8.69,-67.82,8.96,1876.0,6016.37,5633.57
1302,3.35644241,6.61490029,2017-04-01 13:04:31.500,-94.4,-9.95,-70.32,4.31,1876.0,5618.6,2980.81
1303,3.35647604,6.61492467,2017-04-01 13:04:32.500,-91.55,-9.23,-68.25,5.92,1876.0,4322.28,4258.06
1304,3.35651115,6.61495159,2017-04-01 13:04:33.500,-92.95,-10.09,-68.64,4.02,1876.0,5295.75,4016.59
1305,3.35655366,6.61498287,2017-04-01 13:04:34.500,-90.22,-8.4,-67.68,6.57,1876.0,4043.78,4066.71
1306,3.35658429,6.6150062,2017-04-01 13:04:35.500,-92.51,-8.77,-69.56,7.66,1876.0,5334.05,5130.03
1307,3.35661752,6.61503138,2017-04-01 13:04:36.500,-89.14,-8.81,-66.2,9.58,1876.0,7281.5,6826.18
1308,3.35665588,6.61505901,2017-04-01 13:04:37.500,-86.5,-8.16,-64.3,12.53,1876.0,9305.98,8665.04
1309,3.35669075,6.61508292,2017-04-01 13:04:38.500,-88.61,-7.55,-66.99,10.34,1876.0,8751.74,7535.34
1310,3.35672167,6.615105,2017-04-01 13:04:39.500,-87.58,-7.84,-65.57,12.32,1876.0,9735.93,8957.28
1311,3.35672332,6.61510602,2017-04-01 13:04:40.500,-86.86,-8.23,-64.61,10.76,1876.0,10385.28,8787.56
1312,3.35675949,6.61512845,2017-04-01 13:04:41.500,-88.38,-7.14,-67.16,8.82,1876.0,8986.71,7741.37
1313,3.35678833,6.61514667,2017-04-01 13:04:42.500,-90.22,-7.05,-68.75,9.27,1876.0,6717.08,5403.23
1314,3.35682114,6.61516384,2017-04-01 13:04:43.500,-89.49,-6.66,-68.71,8.5,1876.0,6154.53,5639.99
1315,3.35684951,6.61517711,2017-04-01 13:04:44.500,-90.1,-8.01,-68.02,8.74,1876.0,6853.54,6018.14
1316,3.35687771,6.61518792,2017-04-01 13:04:45.500,-88.86,-8.07,-66.75,9.62,1876.0,5784.88,4825.46
1317,3.35689667,6.61519667,2017-04-01 13:04:46.500,-91.9,-8.85,-68.99,8.51,1876.0,6597.08,4772.46
1318,3.35693162,6.61521414,2017-04-01 13:04:47.500,-93.0,-7.92,-71.02,7.74,1876.0,5384.29,4273.0
1319,3.35694305,6.61522151,2017-04-01 13:04:48.500,-91.29,-8.65,-68.55,10.19,1876.0,4926.51,4329.48
1320,3.35695,6.61522667,2017-04-01 13:04:49.500,-92.21,-8.13,-69.94,9.32,1876.0,6535.88,6751.57
1321,3.35695311,6.61522977,2017-04-01 13:04:50.500,-90.43,-8.08,-68.11,10.15,1876.0,8620.58,7607.38
1322,3.35695627,6.61523,2017-04-01 13:04:51.500,-90.3,-8.5,-67.68,10.06,1876.0,9449.07,7903.95
1323,3.35695982,6.61523158,2017-04-01 13:04:52.500,-89.1,-7.87,-67.21,10.04,1876.0,9175.63,8373.12
1324,3.35696317,6.61523484,2017-04-01 13:04:53.500,-90.53,-7.96,-68.2,10.13,1876.0,7199.62,6616.7
1325,3.35696651,6.61523659,2017-04-01 13:04:54.500,-91.82,-7.45,-70.28,9.18,1876.0,8309.95,5993.65
1326,3.35696803,6.61523939,2017-04-01 13:04:55.500,-92.23,-8.12,-70.05,8.09,1876.0,4904.72,3784.91
1327,3.35696969,6.61524135,2017-04-01 13:04:56.500,-90.49,-8.17,-68.15,10.66,1876.0,4869.48,4060.57
1328,3.35697424,6.6152459,2017-04-01 13:04:57.500,-91.35,-8.57,-68.48,9.84,1876.0,5518.53,5047.47
1329,3.35697886,6.61525053,2017-04-01 13:04:58.500,-85.82,-8.3,-63.14,14.48,1876.0,7299.17,6318.15
1330,3.35698505,6.61525798,2017-04-01 13:04:59.500,-89.3,-8.57,-66.59,12.15,1876.0,6161.62,4855.12
1331,3.35699396,6.61526875,2017-04-01 13:05:00.500,-90.5,-8.4,-67.98,10.82,1876.0,7183.76,6021.56
1332,3.35700235,6.6152803,2017-04-01 13:05:01.500,-88.68,-7.28,-67.08,12.07,1876.0,6970.14,6117.63
1333,3.35702587,6.61530539,2017-04-01 13:05:02.500,-91.22,-7.62,-69.48,8.68,1876.0,7470.8,5167.75
1334,3.357035,6.615315,2017-04-01 13:05:03.500,-92.61,-7.69,-70.51,8.21,1876.0,6308.8,6076.8
1335,3.35707129,6.61533503,2017-04-01 13:05:04.500,-90.52,-7.93,-68.48,10.0,1876.0,6390.45,6118.06
1336,3.35710356,6.61534761,2017-04-01 13:05:05.500,-91.19,-7.9,-69.21,8.63,1876.0,8087.44,7166.77
1337,3.35713023,6.6153558,2017-04-01 13:05:06.500,-85.15,-7.79,-63.32,13.23,1876.0,8523.52,7841.48
1338,3.35715611,6.61536595,2017-04-01 13:05:07.500,-84.02,-8.13,-61.78,13.76,1876.0,9161.05,8951.63
1339,3.35716167,6.61536833,2017-04-01 13:05:08.500,-87.8,-7.2,-66.37,12.33,1876.0,9904.65,8382.09
1340,3.35718469,6.615381,2017-04-01 13:05:09.500,-91.01,-8.62,-68.21,10.14,1876.0,9154.17,7262.27
1341,3.35720332,6.61539083,2017-04-01 13:05:10.500,-92.58,-8.29,-70.25,7.96,1876.0,6331.26,5291.12
1342,3.35721663,6.61539689,2017-04-01 13:05:11.500,-92.86,-7.61,-71.2,8.38,1876.0,6874.24,5881.14
1343,3.35722737,6.61540149,2017-04-01 13:05:12.500,-93.41,-8.16,-70.88,7.89,1876.0,6341.95,6013.84
1344,3.35723167,6.61540333,2017-04-01 13:05:13.500,-94.72,-8.54,-71.89,7.92,1876.0,7896.06,6153.29
1345,3.35725115,6.61541848,2017-04-01 13:05:14.500,-95.72,-8.63,-73.03,6.72,1876.0,5364.8,5001.14
1346,3.3572714,6.61543532,2017-04-01 13:05:15.500,-95.68,-8.47,-73.18,7.24,1876.0,5589.51,4887.56
1347,3.35728159,6.6154469,2017-04-01 13:05:16.500,-95.56,-8.25,-73.24,7.49,1876.0,6493.17,5911.81
1348,3.35728716,6.61545598,2017-04-01 13:05:17.500,-91.35,-8.54,-68.5,10.6,1876.0,6914.75,6554.31
1349,3.35728833,6.61545833,2017-04-01 13:05:18.500,-90.82,-8.56,-68.16,11.58,1876.0,9059.86,7351.96
1350,3.35729094,6.61546617,2017-04-01 13:05:19.500,-89.34,-8.43,-66.48,12.99,1876.0,8236.08,7934.67
1351,3.35729472,6.6154761,2017-04-01 13:05:20.500,-84.99,-8.43,-62.39,17.21,1876.0,10881.81,10545.56
1352,3.35729838,6.61548343,2017-04-01 13:05:21.500,-83.16,-8.39,-60.68,18.78,1876.0,12842.88,10572.02
1353,3.35730262,6.61549104,2017-04-01 13:05:22.500,-85.29,-8.52,-62.62,17.11,1876.0,11414.05,10142.51
1354,3.357305,6.615495,2017-04-01 13:05:23.500,-92.2,-8.77,-69.33,10.53,1876.0,9404.43,7094.32
1355,3.35732192,6.61551015,2017-04-01 13:05:24.500,-88.99,-8.52,-66.35,12.93,1876.0,7967.23,8028.03
1356,3.35734868,6.61553252,2017-04-01 13:05:25.500,-88.85,-8.58,-66.07,12.55,1876.0,11467.25,10112.26
1357,3.35737874,6.61555462,2017-04-01 13:05:26.500,-89.37,-8.36,-66.89,12.48,1876.0,9798.78,9315.39
1358,3.35741616,6.61558073,2017-04-01 13:05:27.500,-87.59,-8.71,-64.62,15.38,1876.0,11871.4,10615.85
1359,3.35743667,6.615595,2017-04-01 13:05:28.500,-88.45,-8.68,-65.72,12.89,1876.0,11555.12,9681.29
1360,3.35747422,6.61562116,2017-04-01 13:05:29.500,-86.26,-8.51,-63.6,15.49,1876.0,11955.52,11065.62
1361,3.35754605,6.61567107,2017-04-01 13:05:30.500,-86.98,-8.3,-64.56,14.44,1876.0,12376.91,8719.91
1362,3.35759624,6.61570445,2017-04-01 13:05:31.500,-89.12,-8.47,-66.44,12.69,1876.0,9190.14,8013.81
1363,3.35764696,6.61573565,2017-04-01 13:05:32.500,-88.32,-8.52,-65.7,12.23,1876.0,9106.69,8561.74
1364,3.35767333,6.61575167,2017-04-01 13:05:33.500,-85.15,-8.51,-62.44,16.27,1876.0,10605.16,9793.76
1365,3.35770012,6.61576568,2017-04-01 13:05:34.500,-87.29,-8.4,-64.84,14.93,1876.0,11868.53,9550.07
1366,3.35779761,6.6158163,2017-04-01 13:05:35.500,-88.76,-8.6,-65.91,13.32,1876.0,11713.84,10463.21
1367,3.35784493,6.61583933,2017-04-01 13:05:36.500,-90.57,-8.46,-68.05,12.86,1876.0,9696.09,7702.16
1368,3.35788722,6.61585722,2017-04-01 13:05:37.500,-88.83,-8.75,-65.95,13.84,1876.0,10643.63,9435.41
1369,3.35792884,6.61587129,2017-04-01 13:05:38.500,-90.67,-8.49,-68.06,11.13,1876.0,8489.62,5676.51
1370,3.35798458,6.61588555,2017-04-01 13:05:39.500,-83.8,-8.1,-61.64,16.95,1876.0,7087.83,8187.76
