RSRP,RSRQ,RSSI,PCC_SINR,PCC_PHY_Thruput_DL,PDCP_Thruput_DL
-101.82,-13.5,-73.42,-2.23,1494.07,646.22
-90.35,-7.04,-69.1,11.01,6682.75,6001.56
-90.35,-7.04,-69.1,11.01,6682.75,6001.56
-90.35,-7.04,-69.1,11.01,6682.75,6001.56
-90.35,-7.04,-69.1,11.01,6682.75,6001.56
-91.96,-7.81,-70.02,9.86,7475.64,6599.56
-91.96,-7.81,-70.02,9.86,7475.64,6599.56
-91.96,-7.81,-70.02,9.86,7475.64,6599.56
-91.96,-7.81,-70.02,9.86,7475.64,6599.56
-94.56,-7.77,-72.57,9.38,7199.5,5815.97
-94.56,-7.77,-72.57,9.38,7199.5,5815.97
-94.56,-7.77,-72.57,9.38,7199.5,5815.97
-94.56,-7.77,-72.57,9.38,7199.5,5815.97
-93.5,-8.21,-71.17,10.23,6349.8,6169.05
-93.5,-8.21,-71.17,10.23,6349.8,6169.05
-93.5,-8.21,-71.17,10.23,6349.8,6169.05
-93.5,-8.21,-71.17,10.23,6349.8,6169.05
-92.48,-7.21,-71.12,11.26,7990.55,7108.76
-92.48,-7.21,-71.12,11.26,7990.55,7108.76
-92.48,-7.21,-71.12,11.26,7990.55,7108.76
-92.48,-7.21,-71.12,11.26,7990.55,7108.76
-94.12,-6.79,-73.1,8.63,6319.38,4093.36
-94.12,-6.79,-73.1,8.63,6319.38,4093.36
-94.12,-6.79,-73.1,8.63,6319.38,4093.36
-94.12,-6.79,-73.1,8.63,6319.38,4093.36
-94.57,-7.56,-72.67,8.85,4442.39,4763.18
-94.57,-7.56,-72.67,8.85,4442.39,4763.18
-94.57,-7.56,-72.67,8.85,4442.39,4763.18
-94.57,-7.56,-72.67,8.85,4442.39,4763.18
-92.64,-8.21,-70.2,8.96,5954.78,4917.22
-92.64,-8.21,-70.2,8.96,5954.78,4917.22
-92.64,-8.21,-70.2,8.96,5954.78,4917.22
-92.64,-8.21,-70.2,8.96,5954.78,4917.22
-91.09,-8.46,-68.36,9.07,6150.79,5337.39
-91.09,-8.46,-68.36,9.07,6150.79,5337.39
-91.09,-8.46,-68.36,9.07,6150.79,5337.39
-91.09,-8.46,-68.36,9.07,6150.79,5337.39
-92.64,-9.66,-68.7,4.37,4828.6,3230.95
-92.64,-9.66,-68.7,4.37,4828.6,3230.95
-92.64,-9.66,-68.7,4.37,4828.6,3230.95
-92.64,-9.66,-68.7,4.37,4828.6,3230.95
-93.18,-9.13,-69.5,2.92,2094.02,1742.68
-93.18,-9.13,-69.5,2.92,2094.02,1742.68
-93.18,-9.13,-69.5,2.92,2094.02,1742.68
-93.18,-9.13,-69.5,2.92,2094.02,1742.68
-93.72,-8.8,-70.52,4,2559.53,2122.85
-93.72,-8.8,-70.52,4,2559.53,2122.85
-93.72,-8.8,-70.52,4,2559.53,2122.85
-93.72,-8.8,-70.52,4,2559.53,2122.85
-92.41,-7.84,-70.29,6.85,3005.19,3189.26
-92.41,-7.84,-70.29,6.85,3005.19,3189.26
-92.41,-7.84,-70.29,6.85,3005.19,3189.26
-92.41,-7.84,-70.29,6.85,3005.19,3189.26
-91.36,-7.57,-69.57,7.01,4924.85,4054.19
-91.36,-7.57,-69.57,7.01,4924.85,4054.19
-91.36,-7.57,-69.57,7.01,4924.85,4054.19
-91.36,-7.57,-69.57,7.01,4924.85,4054.19
-93.44,-6.83,-72.26,6.84,4685.29,4085.33
-93.44,-6.83,-72.26,6.84,4685.29,4085.33
-93.44,-6.83,-72.26,6.84,4685.29,4085.33
-93.44,-6.83,-72.26,6.84,4685.29,4085.33
-95.66,-6.44,-75.1,6.87,4375.47,3946.66
-95.66,-6.44,-75.1,6.87,4375.47,3946.66
-95.66,-6.44,-75.1,6.87,4375.47,3946.66
-95.66,-6.44,-75.1,6.87,4375.47,3946.66
-97.27,-5.75,-76.98,6.17,4263.16,3111.36
-97.27,-5.75,-76.98,6.17,4263.16,3111.36
-97.27,-5.75,-76.98,6.17,4263.16,3111.36
-97.27,-5.75,-76.98,6.17,4263.16,3111.36
-99.38,-5.75,-79.46,4.94,3635.96,2954.24
-99.38,-5.75,-79.46,4.94,3635.96,2954.24
-99.38,-5.75,-79.46,4.94,3635.96,2954.24
-99.38,-5.75,-79.46,4.94,3635.96,2954.24
-99.84,-5.78,-79.88,3.75,3028.2,2631.72
-99.84,-5.78,-79.88,3.75,3028.2,2631.72
-99.84,-5.78,-79.88,3.75,3028.2,2631.72
-99.84,-5.78,-79.88,3.75,3028.2,2631.72
-99.78,-6.48,-78.97,3.26,2998.14,2654.29
-99.78,-6.48,-78.97,3.26,2998.14,2654.29
-99.78,-6.48,-78.97,3.26,2998.14,2654.29
-99.78,-6.48,-78.97,3.26,2998.14,2654.29
-99.68,-6.06,-79.49,2.68,2147.48,1184.61
-99.68,-6.06,-79.49,2.68,2147.48,1184.61
-99.68,-6.06,-79.49,2.68,2147.48,1184.61
-99.68,-6.06,-79.49,2.68,2147.48,1184.61
-98.25,-1.93,-82.23,5.51,176.62,0
-98.25,-1.93,-82.23,5.51,176.62,0
-98.25,-1.93,-82.23,5.51,176.62,0
-98.25,-1.93,-82.23,5.51,176.62,0
-101.79,-6.94,-80.29,0.78,2681.7,799.66
-101.79,-6.94,-80.29,0.78,2681.7,799.66
-101.79,-6.94,-80.29,0.78,2681.7,799.66
-101.79,-6.94,-80.29,0.78,2681.7,799.66
-100.63,-7.92,-78.27,1.85,2053.43,1060.43
-100.63,-7.92,-78.27,1.85,2053.43,1060.43
-100.63,-7.92,-78.27,1.85,2053.43,1060.43
-100.63,-7.92,-78.27,1.85,2053.43,1060.43
-94.27,-5.56,-74.43,5.08,1117,0
-94.27,-5.56,-74.43,5.08,1117,0
-94.27,-5.56,-74.43,5.08,1117,0
-94.27,-5.56,-74.43,5.08,1117,0
-87.86,-4.13,-69.58,10.58,102,0
-87.86,-4.13,-69.58,10.58,102,0
-87.86,-4.13,-69.58,10.58,102,0
-87.86,-4.13,-69.58,10.58,102,0
-90.71,-8.2,-68.36,6.44,4105.84,2549.97
-90.71,-8.2,-68.36,6.44,4105.84,2549.97
-90.71,-8.2,-68.36,6.44,4105.84,2549.97
-90.71,-8.2,-68.36,6.44,4105.84,2549.97
-92.59,-7.07,-71.37,7.01,4604.43,4838.98
-92.59,-7.07,-71.37,7.01,4604.43,4838.98
-92.59,-7.07,-71.37,7.01,4604.43,4838.98
-92.59,-7.07,-71.37,7.01,4604.43,4838.98
-92.71,-6.28,-72.27,6,5494.89,4361.77
-92.71,-6.28,-72.27,6,5494.89,4361.77
-92.71,-6.28,-72.27,6,5494.89,4361.77
-92.71,-6.28,-72.27,6,5494.89,4361.77
-93.59,-7.22,-72.31,7.18,4123.49,4246.47
-93.59,-7.22,-72.31,7.18,4123.49,4246.47
-93.59,-7.22,-72.31,7.18,4123.49,4246.47
-93.59,-7.22,-72.31,7.18,4123.49,4246.47
-94.38,-5.84,-74.31,7.12,5592.03,5181.77
-94.38,-5.84,-74.31,7.12,5592.03,5181.77
-94.38,-5.84,-74.31,7.12,5592.03,5181.77
-94.38,-5.84,-74.31,7.12,5592.03,5181.77
-94.6,-7.78,-72.76,4.79,5641.91,3912.71
-94.6,-7.78,-72.76,4.79,5641.91,3912.71
-94.6,-7.78,-72.76,4.79,5641.91,3912.71
-94.6,-7.78,-72.76,4.79,5641.91,3912.71
-97.67,-7.22,-76.16,4.29,3915.01,2727
-97.67,-7.22,-76.16,4.29,3915.01,2727
-97.67,-7.22,-76.16,4.29,3915.01,2727
-97.67,-7.22,-76.16,4.29,3915.01,2727
-99.68,-6.94,-78.24,3.18,2972.84,2746.34
-99.68,-6.94,-78.24,3.18,2972.84,2746.34
-99.68,-6.94,-78.24,3.18,2972.84,2746.34
-99.68,-6.94,-78.24,3.18,2972.84,2746.34
-102.46,-7.36,-80.78,2.49,2786.6,2157.83
-102.46,-7.36,-80.78,2.49,2786.6,2157.83
-102.46,-7.36,-80.78,2.49,2786.6,2157.83
-102.46,-7.36,-80.78,2.49,2786.6,2157.83
-101.4,-6.17,-81.03,3.99,2538.06,1710.83
-101.4,-6.17,-81.03,3.99,2538.06,1710.83
-101.4,-6.17,-81.03,3.99,2538.06,1710.83
-101.4,-6.17,-81.03,3.99,2538.06,1710.83
-101.44,-6.1,-81.17,3.38,3323.93,2977.29
-101.44,-6.1,-81.17,3.38,3323.93,2977.29
-101.44,-6.1,-81.17,3.38,3323.93,2977.29
-101.44,-6.1,-81.17,3.38,3323.93,2977.29
-100.17,-6.18,-79.72,4.71,3143.83,3603.77
-100.17,-6.18,-79.72,4.71,3143.83,3603.77
-100.17,-6.18,-79.72,4.71,3143.83,3603.77
-100.17,-6.18,-79.72,4.71,3143.83,3603.77
-99.97,-6.25,-79.56,3.02,4205.83,3095.32
-99.97,-6.25,-79.56,3.02,4205.83,3095.32
-99.97,-6.25,-79.56,3.02,4205.83,3095.32
-99.97,-6.25,-79.56,3.02,4205.83,3095.32
-101.7,-7.21,-80.28,2.04,3307.88,2451.51
-101.7,-7.21,-80.28,2.04,3307.88,2451.51
-101.7,-7.21,-80.28,2.04,3307.88,2451.51
-101.7,-7.21,-80.28,2.04,3307.88,2451.51
-101.38,-6.62,-80.31,2.93,1726.07,1066.13
-101.38,-6.62,-80.31,2.93,1726.07,1066.13
-101.38,-6.62,-80.31,2.93,1726.07,1066.13
-101.38,-6.62,-80.31,2.93,1726.07,1066.13
-99.88,-7.83,-77.67,3.93,3700.45,2907.79
-99.88,-7.83,-77.67,3.93,3700.45,2907.79
-99.88,-7.83,-77.67,3.93,3700.45,2907.79
-99.88,-7.83,-77.67,3.93,3700.45,2907.79
-98.32,-7.51,-76.38,4.61,3387.11,3325.59
-98.32,-7.51,-76.38,4.61,3387.11,3325.59
-98.32,-7.51,-76.38,4.61,3387.11,3325.59
-98.32,-7.51,-76.38,4.61,3387.11,3325.59
-94.61,-7.84,-72.63,7.04,4124.44,4342.18
-94.61,-7.84,-72.63,7.04,4124.44,4342.18
-94.61,-7.84,-72.63,7.04,4124.44,4342.18
-94.61,-7.84,-72.63,7.04,4124.44,4342.18
-92.97,-8.12,-70.52,6.66,5287.21,4226.23
-92.97,-8.12,-70.52,6.66,5287.21,4226.23
-92.97,-8.12,-70.52,6.66,5287.21,4226.23
-92.97,-8.12,-70.52,6.66,5287.21,4226.23
-93.8,-7.66,-71.98,7.4,4664.03,4211.82
-93.8,-7.66,-71.98,7.4,4664.03,4211.82
-93.8,-7.66,-71.98,7.4,4664.03,4211.82
-93.8,-7.66,-71.98,7.4,4664.03,4211.82
-90.91,-7.05,-69.79,7.73,5093.94,5006.11
-90.91,-7.05,-69.79,7.73,5093.94,5006.11
-90.91,-7.05,-69.79,7.73,5093.94,5006.11
-90.91,-7.05,-69.79,7.73,5093.94,5006.11
-87.15,-7.63,-65.3,9.37,5802.68,5778.16
-87.15,-7.63,-65.3,9.37,5802.68,5778.16
-87.15,-7.63,-65.3,9.37,5802.68,5778.16
-87.15,-7.63,-65.3,9.37,5802.68,5778.16
-85.28,-8.14,-62.9,11.84,6631.1,6178.86
-85.28,-8.14,-62.9,11.84,6631.1,6178.86
-85.28,-8.14,-62.9,11.84,6631.1,6178.86
-85.28,-8.14,-62.9,11.84,6631.1,6178.86
-87.45,-8.42,-64.78,9.83,8369.36,7183.68
-87.45,-8.42,-64.78,9.83,8369.36,7183.68
-87.45,-8.42,-64.78,9.83,8369.36,7183.68
-87.45,-8.42,-64.78,9.83,8369.36,7183.68
-89.34,-9.38,-65.76,7.71,6608.05,5480.63
-89.34,-9.38,-65.76,7.71,6608.05,5480.63
-89.34,-9.38,-65.76,7.71,6608.05,5480.63
-89.34,-9.38,-65.76,7.71,6608.05,5480.63
-90.94,-8.26,-68.32,6.89,5968.47,4593.78
-90.94,-8.26,-68.32,6.89,5968.47,4593.78
-90.94,-8.26,-68.32,6.89,5968.47,4593.78
-90.94,-8.26,-68.32,6.89,5968.47,4593.78
-92.1,-8.33,-69.15,5.91,4241.89,2884.75
-92.1,-8.33,-69.15,5.91,4241.89,2884.75
-92.1,-8.33,-69.15,5.91,4241.89,2884.75
-92.1,-8.33,-69.15,5.91,4241.89,2884.75
-92.15,-8.48,-68.96,5.33,3592.7,3050.22
-92.15,-8.48,-68.96,5.33,3592.7,3050.22
-92.15,-8.48,-68.96,5.33,3592.7,3050.22
-92.15,-8.48,-68.96,5.33,3592.7,3050.22
-90.73,-8.76,-67.51,5.76,3728.53,3049.16
-90.73,-8.76,-67.51,5.76,3728.53,3049.16
-90.73,-8.76,-67.51,5.76,3728.53,3049.16
-90.73,-8.76,-67.51,5.76,3728.53,3049.16
-93.74,-8.81,-70.62,4.34,3477.96,2740.58
-93.74,-8.81,-70.62,4.34,3477.96,2740.58
-93.74,-8.81,-70.62,4.34,3477.96,2740.58
-93.74,-8.81,-70.62,4.34,3477.96,2740.58
-96.05,-9.54,-71.86,3.11,3210.11,2279.94
-96.05,-9.54,-71.86,3.11,3210.11,2279.94
-96.05,-9.54,-71.86,3.11,3210.11,2279.94
-96.05,-9.54,-71.86,3.11,3210.11,2279.94
-97.37,-10.48,-72.32,1.28,2156.49,1580.99
-97.37,-10.48,-72.32,1.28,2156.49,1580.99
-97.37,-10.48,-72.32,1.28,2156.49,1580.99
-97.37,-10.48,-72.32,1.28,2156.49,1580.99
-92.36,-9.55,-68.18,3.68,1985.22,2469.45
-92.36,-9.55,-68.18,3.68,1985.22,2469.45
-92.36,-9.55,-68.18,3.68,1985.22,2469.45
-92.36,-9.55,-68.18,3.68,1985.22,2469.45
-88.71,-9.04,-65.32,3.97,3272.85,3200.41
-88.71,-9.04,-65.32,3.97,3272.85,3200.41
-88.71,-9.04,-65.32,3.97,3272.85,3200.41
-88.71,-9.04,-65.32,3.97,3272.85,3200.41
-87.21,-8.9,-64.27,5.03,3850.6,2566.7
-87.21,-8.9,-64.27,5.03,3850.6,2566.7
-87.21,-8.9,-64.27,5.03,3850.6,2566.7
-87.21,-8.9,-64.27,5.03,3850.6,2566.7
-87.82,-9.86,-63.64,2.41,3050.34,2597.9
-87.82,-9.86,-63.64,2.41,3050.34,2597.9
-87.82,-9.86,-63.64,2.41,3050.34,2597.9
-87.82,-9.86,-63.64,2.41,3050.34,2597.9
-88.59,-9.2,-65.31,3.64,3203.84,2690.75
-88.59,-9.2,-65.31,3.64,3203.84,2690.75
-88.59,-9.2,-65.31,3.64,3203.84,2690.75
-88.59,-9.2,-65.31,3.64,3203.84,2690.75
-91.28,-10.15,-66.85,3.36,3083.59,2609.11
-91.28,-10.15,-66.85,3.36,3083.59,2609.11
-91.28,-10.15,-66.85,3.36,3083.59,2609.11
-91.28,-10.15,-66.85,3.36,3083.59,2609.11
-101.82,-8.21,-79.5,1.96,3477.67,2853.16
-101.82,-8.21,-79.5,1.96,3477.67,2853.16
-101.82,-8.21,-79.5,1.96,3477.67,2853.16
-101.82,-8.21,-79.5,1.96,3477.67,2853.16
-101.71,-8.86,-78.35,0.6,3295.56,3046.33
-101.71,-8.86,-78.35,0.6,3295.56,3046.33
-101.71,-8.86,-78.35,0.6,3295.56,3046.33
-101.71,-8.86,-78.35,0.6,3295.56,3046.33
-100.88,-8.91,-77.36,1.12,3067.95,2550.24
-100.88,-8.91,-77.36,1.12,3067.95,2550.24
-100.88,-8.91,-77.36,1.12,3067.95,2550.24
-100.88,-8.91,-77.36,1.12,3067.95,2550.24
-95.63,-9.56,-71.66,4.27,3891.46,4588.07
-95.63,-9.56,-71.66,4.27,3891.46,4588.07
-95.63,-9.56,-71.66,4.27,3891.46,4588.07
-95.63,-9.56,-71.66,4.27,3891.46,4588.07
-90.97,-8.95,-68.01,7.32,7582.94,7053.99
-90.97,-8.95,-68.01,7.32,7582.94,7053.99
-90.97,-8.95,-68.01,7.32,7582.94,7053.99
-90.97,-8.95,-68.01,7.32,7582.94,7053.99
-96.98,-10.34,-72.46,2.06,5919.74,2917.55
-96.98,-10.34,-72.46,2.06,5919.74,2917.55
-96.98,-10.34,-72.46,2.06,5919.74,2917.55
-96.98,-10.34,-72.46,2.06,5919.74,2917.55
-94.62,-8.65,-71.89,6.78,3647.32,4168.55
-94.62,-8.65,-71.89,6.78,3647.32,4168.55
-94.62,-8.65,-71.89,6.78,3647.32,4168.55
-94.62,-8.65,-71.89,6.78,3647.32,4168.55
-99.41,-9.17,-76.11,1.62,4620.88,3006.25
-99.41,-9.17,-76.11,1.62,4620.88,3006.25
-99.41,-9.17,-76.11,1.62,4620.88,3006.25
-99.41,-9.17,-76.11,1.62,4620.88,3006.25
-97.91,-8.66,-75,3.41,2771.64,2503.94
-97.91,-8.66,-75,3.41,2771.64,2503.94
-97.91,-8.66,-75,3.41,2771.64,2503.94
-97.91,-8.66,-75,3.41,2771.64,2503.94
-96.01,-8.97,-72.9,5.56,3418.73,3522.75
-96.01,-8.97,-72.9,5.56,3418.73,3522.75
-96.01,-8.97,-72.9,5.56,3418.73,3522.75
-96.01,-8.97,-72.9,5.56,3418.73,3522.75
-94.65,-8.79,-71.76,6.98,5558.38,4742.4
-94.65,-8.79,-71.76,6.98,5558.38,4742.4
-94.65,-8.79,-71.76,6.98,5558.38,4742.4
-94.65,-8.79,-71.76,6.98,5558.38,4742.4
-97.72,-9.62,-73.83,3.63,3178.08,2088
-97.72,-9.62,-73.83,3.63,3178.08,2088
-97.72,-9.62,-73.83,3.63,3178.08,2088
-97.72,-9.62,-73.83,3.63,3178.08,2088
-96.45,-8.49,-73.66,5.72,3412.08,3606.21
-96.45,-8.49,-73.66,5.72,3412.08,3606.21
-96.45,-8.49,-73.66,5.72,3412.08,3606.21
-96.45,-8.49,-73.66,5.72,3412.08,3606.21
-92.92,-8.79,-70.07,9.56,6179.06,5942.97
-92.92,-8.79,-70.07,9.56,6179.06,5942.97
-92.92,-8.79,-70.07,9.56,6179.06,5942.97
-92.92,-8.79,-70.07,9.56,6179.06,5942.97
-92.92,-8.83,-69.94,9.61,6763.17,6228.29
-92.92,-8.83,-69.94,9.61,6763.17,6228.29
-92.92,-8.83,-69.94,9.61,6763.17,6228.29
-92.92,-8.83,-69.94,9.61,6763.17,6228.29
-91.66,-8.78,-68.73,10.47,6420.04,6034.88
-91.66,-8.78,-68.73,10.47,6420.04,6034.88
-91.66,-8.78,-68.73,10.47,6420.04,6034.88
-91.66,-8.78,-68.73,10.47,6420.04,6034.88
-94.98,-8.84,-71.92,7.32,6932.44,4844.46
-94.98,-8.84,-71.92,7.32,6932.44,4844.46
-94.98,-8.84,-71.92,7.32,6932.44,4844.46
-94.98,-8.84,-71.92,7.32,6932.44,4844.46
-97.03,-9.57,-73.07,5,4330.09,3450.42
-97.03,-9.57,-73.07,5,4330.09,3450.42
-97.03,-9.57,-73.07,5,4330.09,3450.42
-97.03,-9.57,-73.07,5,4330.09,3450.42
-98.43,-10.71,-73.45,2.27,2993.8,2261.69
-98.43,-10.71,-73.45,2.27,2993.8,2261.69
-98.43,-10.71,-73.45,2.27,2993.8,2261.69
-98.43,-10.71,-73.45,2.27,2993.8,2261.69
-93.58,-9.59,-69.87,5.9,3076.43,5112.5
-93.58,-9.59,-69.87,5.9,3076.43,5112.5
-93.58,-9.59,-69.87,5.9,3076.43,5112.5
-93.58,-9.59,-69.87,5.9,3076.43,5112.5
-98.6,-12.26,-72.1,-0.65,6169.79,2584.83
-98.6,-12.26,-72.1,-0.65,6169.79,2584.83
-98.6,-12.26,-72.1,-0.65,6169.79,2584.83
-98.6,-12.26,-72.1,-0.65,6169.79,2584.83
-105.57,-13.15,-77.6,-3.73,1139.26,663.63
-105.57,-13.15,-77.6,-3.73,1139.26,663.63
-105.57,-13.15,-77.6,-3.73,1139.26,663.63
-105.57,-13.15,-77.6,-3.73,1139.26,663.63
-109.12,-15.78,-77.73,-7.04,862.73,426.97
-109.12,-15.78,-77.73,-7.04,862.73,426.97
-109.12,-15.78,-77.73,-7.04,862.73,426.97
-109.12,-15.78,-77.73,-7.04,862.73,426.97
-112.95,-17.13,-80.87,-8.63,642.14,92.32
-112.95,-17.13,-80.87,-8.63,642.14,92.32
-112.95,-17.13,-80.87,-8.63,642.14,92.32
-112.95,-17.13,-80.87,-8.63,642.14,92.32
-110.48,-15.03,-80.44,-8.05,639.57,269.06
-110.48,-15.03,-80.44,-8.05,639.57,269.06
-110.48,-15.03,-80.44,-8.05,639.57,269.06
-110.48,-15.03,-80.44,-8.05,639.57,269.06
-108.39,-14.15,-79.03,-5.92,869.94,576.89
-108.39,-14.15,-79.03,-5.92,869.94,576.89
-108.39,-14.15,-79.03,-5.92,869.94,576.89
-108.39,-14.15,-79.03,-5.92,869.94,576.89
-105.53,-12.74,-77.83,-5.55,822.89,692.28
-105.53,-12.74,-77.83,-5.55,822.89,692.28
-105.53,-12.74,-77.83,-5.55,822.89,692.28
-105.53,-12.74,-77.83,-5.55,822.89,692.28
-103.22,-12.18,-76.54,-4.19,1118.11,1084.7
-103.22,-12.18,-76.54,-4.19,1118.11,1084.7
-103.22,-12.18,-76.54,-4.19,1118.11,1084.7
-103.22,-12.18,-76.54,-4.19,1118.11,1084.7
-106.7,-14.84,-76.9,-6.94,1305.41,704.83
-106.7,-14.84,-76.9,-6.94,1305.41,704.83
-106.7,-14.84,-76.9,-6.94,1305.41,704.83
-106.7,-14.84,-76.9,-6.94,1305.41,704.83
-106.76,-16.17,-76.11,-7.63,798.98,163.76
-106.76,-16.17,-76.11,-7.63,798.98,163.76
-106.76,-16.17,-76.11,-7.63,798.98,163.76
-106.76,-16.17,-76.11,-7.63,798.98,163.76
-104.54,-13.61,-76.08,-6.3,596.94,1.83
-104.54,-13.61,-76.08,-6.3,596.94,1.83
-104.54,-13.61,-76.08,-6.3,596.94,1.83
-104.54,-13.61,-76.08,-6.3,596.94,1.83
-104.26,-13.97,-75.51,-6.61,196.71,0
-104.26,-13.97,-75.51,-6.61,196.71,0
-104.26,-13.97,-75.51,-6.61,196.71,0
-104.26,-13.97,-75.51,-6.61,196.71,0
-101.83,-12.1,-75.3,-5.41,124,0
-101.83,-12.1,-75.3,-5.41,124,0
-101.83,-12.1,-75.3,-5.41,124,0
-101.83,-12.1,-75.3,-5.41,124,0
-102.84,-13.86,-74.68,-6.46,98,11.54
-102.84,-13.86,-74.68,-6.46,98,11.54
-102.84,-13.86,-74.68,-6.46,98,11.54
-102.84,-13.86,-74.68,-6.46,98,11.54
-103.48,-14.04,-74.64,-5.75,963.88,762.1
-103.48,-14.04,-74.64,-5.75,963.88,762.1
-103.48,-14.04,-74.64,-5.75,963.88,762.1
-103.48,-14.04,-74.64,-5.75,963.88,762.1
-104.96,-16.57,-73.59,-6.87,979.04,553.85
-104.96,-16.57,-73.59,-6.87,979.04,553.85
-104.96,-16.57,-73.59,-6.87,979.04,553.85
-104.96,-16.57,-73.59,-6.87,979.04,553.85
-104.72,-14.93,-75.12,-6.03,771.65,646.05
-104.72,-14.93,-75.12,-6.03,771.65,646.05
-104.72,-14.93,-75.12,-6.03,771.65,646.05
-104.72,-14.93,-75.12,-6.03,771.65,646.05
-102.44,-14.22,-73.89,-4.27,1182.39,888.55
-102.44,-14.22,-73.89,-4.27,1182.39,888.55
-102.44,-14.22,-73.89,-4.27,1182.39,888.55
-102.44,-14.22,-73.89,-4.27,1182.39,888.55
-103.16,-12.89,-75.76,-4.52,948.39,761.57
-103.16,-12.89,-75.76,-4.52,948.39,761.57
-103.16,-12.89,-75.76,-4.52,948.39,761.57
-103.16,-12.89,-75.76,-4.52,948.39,761.57
-104.61,-14.1,-75.81,-5.3,981.45,715.42
-104.61,-14.1,-75.81,-5.3,981.45,715.42
-104.61,-14.1,-75.81,-5.3,981.45,715.42
-104.61,-14.1,-75.81,-5.3,981.45,715.42
-105.02,-14.01,-76.18,-5.8,833.92,634.68
-105.02,-14.01,-76.18,-5.8,833.92,634.68
-105.02,-14.01,-76.18,-5.8,833.92,634.68
-105.02,-14.01,-76.18,-5.8,833.92,634.68
-104.54,-13,-77.24,-4,1115.3,830.87
-104.54,-13,-77.24,-4,1115.3,830.87
-104.54,-13,-77.24,-4,1115.3,830.87
-104.54,-13,-77.24,-4,1115.3,830.87
-103.88,-11.93,-77.87,-3.65,1523.26,1199.69
-103.88,-11.93,-77.87,-3.65,1523.26,1199.69
-103.88,-11.93,-77.87,-3.65,1523.26,1199.69
-103.88,-11.93,-77.87,-3.65,1523.26,1199.69
-102.17,-10.49,-77.45,-2.71,1629.28,1546.27
-102.17,-10.49,-77.45,-2.71,1629.28,1546.27
-102.17,-10.49,-77.45,-2.71,1629.28,1546.27
-102.17,-10.49,-77.45,-2.71,1629.28,1546.27
-103.33,-11.65,-77.61,-3.57,1690.45,1244.2
-103.33,-11.65,-77.61,-3.57,1690.45,1244.2
-103.33,-11.65,-77.61,-3.57,1690.45,1244.2
-103.33,-11.65,-77.61,-3.57,1690.45,1244.2
-103.94,-11.52,-78.01,-3.69,1110.81,890.01
-103.94,-11.52,-78.01,-3.69,1110.81,890.01
-103.94,-11.52,-78.01,-3.69,1110.81,890.01
-103.94,-11.52,-78.01,-3.69,1110.81,890.01
-101.66,-10.85,-76.73,-2.53,1227.33,1177.08
-101.66,-10.85,-76.73,-2.53,1227.33,1177.08
-101.66,-10.85,-76.73,-2.53,1227.33,1177.08
-101.66,-10.85,-76.73,-2.53,1227.33,1177.08
-101.01,-10.79,-75.74,-1.95,1415.08,1191.9
-101.01,-10.79,-75.74,-1.95,1415.08,1191.9
-101.01,-10.79,-75.74,-1.95,1415.08,1191.9
-101.01,-10.79,-75.74,-1.95,1415.08,1191.9
-100.12,-10.68,-75.08,-2.01,2024.25,1627.08
-100.12,-10.68,-75.08,-2.01,2024.25,1627.08
-100.12,-10.68,-75.08,-2.01,2024.25,1627.08
-100.12,-10.68,-75.08,-2.01,2024.25,1627.08
-100.04,-10.13,-75.57,-0.7,1899.97,1696.21
-100.04,-10.13,-75.57,-0.7,1899.97,1696.21
-100.04,-10.13,-75.57,-0.7,1899.97,1696.21
-100.04,-10.13,-75.57,-0.7,1899.97,1696.21
-100.7,-9.93,-76.12,-0.67,1956.99,1580.88
-100.7,-9.93,-76.12,-0.67,1956.99,1580.88
-100.7,-9.93,-76.12,-0.67,1956.99,1580.88
-100.7,-9.93,-76.12,-0.67,1956.99,1580.88
-101.88,-9.95,-77.56,-1.11,1504.31,1523.16
-101.88,-9.95,-77.56,-1.11,1504.31,1523.16
-101.88,-9.95,-77.56,-1.11,1504.31,1523.16
-101.88,-9.95,-77.56,-1.11,1504.31,1523.16
-97.16,-9.06,-73.94,3.07,2578.74,2569.64
-97.16,-9.06,-73.94,3.07,2578.74,2569.64
-97.16,-9.06,-73.94,3.07,2578.74,2569.64
-97.16,-9.06,-73.94,3.07,2578.74,2569.64
-97.26,-9.25,-73.79,1.21,2691.28,1927.5
-97.26,-9.25,-73.79,1.21,2691.28,1927.5
-97.26,-9.25,-73.79,1.21,2691.28,1927.5
-97.26,-9.25,-73.79,1.21,2691.28,1927.5
-92.2,-8.12,-70.04,5.56,2775.31,4143.7
-92.2,-8.12,-70.04,5.56,2775.31,4143.7
-92.2,-8.12,-70.04,5.56,2775.31,4143.7
-92.2,-8.12,-70.04,5.56,2775.31,4143.7
-98.85,-8.98,-75.74,2.18,5436.22,2492.82
-98.85,-8.98,-75.74,2.18,5436.22,2492.82
-98.85,-8.98,-75.74,2.18,5436.22,2492.82
-98.85,-8.98,-75.74,2.18,5436.22,2492.82
-97.77,-8.48,-74.89,2.38,2020.8,949.89
-97.77,-8.48,-74.89,2.38,2020.8,949.89
-97.77,-8.48,-74.89,2.38,2020.8,949.89
-97.77,-8.48,-74.89,2.38,2020.8,949.89
-94.09,-8.92,-70.97,3.53,4645.16,3967.38
-94.09,-8.92,-70.97,3.53,4645.16,3967.38
